,adf_p_target_level,adf_p_predictor_level,coint_p_value,is_cointegrated,adf_p_target_diff,adf_p_predictor_diff,mutual_info,optimal_lag_aic,granger_p_value_optimal_lag,pearson_lag_0,spearman_lag_0,pearson_lag_1,spearman_lag_1,score,rank
DCOILBRENTEU,0.0,0.030008705410149,,False,,,0.0393988202710477,7,0.0025672645754094,-0.0217333620746515,-0.0447316086335904,-0.0346615829527522,-0.0642258519125796,-0.23650064470513002,110
DEXCAUS,0.0,0.3716081570566149,,False,4.406497512349184e-28,0.0,0.0,10,0.0034729604760815,-0.0671758245176293,-0.0813474184452182,0.2024303226896734,0.1975036249342048,-0.23653685989414786,111
DTWEXBGS,0.0,0.5411830974119551,,False,4.406497512349184e-28,0.0,0.0287217286631511,10,0.0002132034588836,-0.0154437667859576,-0.0625373894116991,0.2141917103612085,0.1950845661062698,-0.2365428200311576,112
BAMLEMCBPISYTW,0.0,0.7127584125563106,,False,3.1528540308330485e-20,3.5818639414731444e-08,0.0,10,0.0036239788073933,0.0991031087445113,0.0495579355358103,0.100534884197099,0.1148320437720731,-0.23658348709492516,113
BAMLEM2BRRBBBCRPISYTW,0.0,0.728514588791118,,False,3.1528540308330485e-20,1.551856883191586e-08,0.0109589196536674,10,0.0185396985842605,0.1189476052054921,0.067305621559228,0.0706937016643474,0.0791391368957419,-0.2365987728264987,114
BAMLEMUBCRPIUSSYTW,0.0,0.7149092356483544,,False,3.1528540308330485e-20,5.588787362707963e-09,0.0,10,0.0057559381347094,0.1020728472308324,0.0475037877521255,0.094874763705754,0.1040435359112501,-0.23734471175558797,115
BAMLEMIBHGCRPISYTW,0.0,0.7643282530101576,,False,3.1528540308330485e-20,7.459250709387393e-08,0.053936518635965,10,0.0393274138041218,0.1123185605841948,0.0597304733376684,0.0564424418106029,0.0570113788604698,-0.2377387584022694,116
AMBOR2Y,0.0,0.2409590486898403,,False,4.1173528567968026e-18,6.263749154293331e-08,0.0618496806472799,10,0.0038038065778043,-0.009521031327885,0.0017002524108475,-0.0356258385276086,-0.0169939026373573,-0.23802945812779247,117
ABGT80AAVOL,0.0,1.0066157000482109e-29,,False,,,0.0057194128808188,2,0.004184347042427,0.0557392174559552,0.0684355564210702,0.0889308627469126,0.0691510319002326,-0.23811237885310452,118
BAMLEMEBCRPIETRIV,0.0,0.610234544851547,,False,3.1528540308330485e-20,0.0002024315266878,0.0,10,6.255971654009018e-05,-0.0434532334600971,-0.0753655831038639,-0.1188590480820432,-0.0831732774499163,-0.23814314223021993,119
BAMLEM1BRRAAA2ACRPIOAS,0.0,0.0001158964216755,,False,,,0.0241699624568298,9,0.0086390544729933,0.0452072112987094,0.059483771958087,0.0394910917152469,0.0508016980659944,-0.23815253097215172,120
BAMLEMPBPUBSICRPITRIV,0.0,0.6415672180015131,,False,3.1528540308330485e-20,3.166891633417165e-07,0.0259218787709656,10,0.0010325623080507,-0.060964195344761,-0.0097612760412488,-0.136068069485413,-0.1415386442256435,-0.23815610203042617,121
BAMLC8A0C15PYSYTW,0.0,0.8202262997980662,,False,3.1528540308330485e-20,1.9942399548001956e-18,0.0551514688634529,10,0.0045449461167198,-0.0117249855664203,-0.0133990557137676,0.1723285467830368,0.1257013846077787,-0.23827528054597855,122
IHLIDXCATPCUSTSERV,0.0,0.2702477088440695,,False,3.920540396057788e-20,2.6702189899168793e-29,0.0277976930054748,10,0.0004565307347833,0.0406694006898878,0.0224102104276284,0.0005120617677246,-0.0200830755847402,-0.23831511258106675,123
BAMLC8A0C15PYEY,0.0,0.8068618240026653,,False,3.1528540308330485e-20,2.0796759930631646e-13,0.0543834567446275,10,0.0051707280124135,-0.014313860234323,-0.0129977377269748,0.1751251589362912,0.1243877363704611,-0.2384604400599101,124
BAMLEMHBHYCRPIEY,0.0,0.5691239687598989,,False,3.1528540308330485e-20,1.2723056580563676e-10,0.0011622232276704,10,4.9983596124484654e-05,0.0659921348695807,0.0455276572792111,0.1658932611322168,0.1902634945313831,-0.23863556957803653,125
BAMLEM1RAAA2ALCRPIUSOAS,0.0,1.8705067681883716e-06,,False,,,0.0151667151783763,7,0.0072037229511668,0.0423777237971655,0.0659099942356244,0.0378947012670667,0.0565899581579259,-0.23901937434151246,126
BAMLEMELLCRPIEMEAUSTRIV,0.0,0.5176161883790039,,False,3.1528540308330485e-20,6.721701836865549e-05,0.0,10,5.449708848719897e-05,-0.051657918384502,-0.0583159131479168,-0.1176253631876398,-0.1399569149358956,-0.239024415682153,127
BAMLEM3BRRBBCRPIOAS,0.0,0.0998712647696078,,False,3.1528540308330485e-20,3.3724368935542457e-15,0.0,10,3.130614830738111e-07,0.040686996490213,0.0689250793634484,0.1466495201831306,0.1497478011138272,-0.23903891763922713,128
BAMLEM3BRRBBCRPIEY,0.0,0.6692837824187052,,False,3.1528540308330485e-20,5.62967390687565e-12,0.0241259236001445,10,4.628795811990297e-05,0.0384032191792866,0.0205032407829391,0.1994109850910488,0.2166642730130562,-0.23930268446699648,129
BAMLEM5BCOCRPITRIV,0.0,0.6696706203224563,,False,3.1528540308330485e-20,1.7365846631751042e-14,0.0076838674429287,10,3.437551183842753e-05,-0.0678047932895888,-0.0233675281671596,-0.164310343333299,-0.1679403729232401,-0.23935974457047476,130
BAMLEMELLCRPIEMEAUSSYTW,0.0,0.744462037763118,,False,3.1528540308330485e-20,8.196868618674775e-12,0.0297052161871267,10,0.0140492088762458,0.0409502392105229,0.06121220239852,0.0860439268358351,0.1544126802844022,-0.23946239615216866,131
DCOILWTICO,0.0,0.121712024480918,,False,5.009847519507066e-20,2.8245765915201105e-08,0.0013725140508986,10,0.0059313400327226,0.0481364669147188,0.074534053327532,-0.1084533702744715,-0.131440297766042,-0.23983098117868426,132
DEXNOUS,0.0,0.5134248409048736,,False,4.406497512349184e-28,0.0,0.0,10,0.0002763150206539,-0.0397463212791487,-0.0613321147647731,0.2037498057001502,0.1927830965028755,-0.24000268240386938,133
ABGT80AAAMT,0.0,7.910609654089099e-30,,False,,,0.0163509301819488,2,0.0112573047423122,0.056168011449365,0.0541802991794396,0.0769773324234605,0.0541256860258666,-0.24019790479765465,134
IHLIDXDETPINDUENGI,0.0,0.5895441240979675,,False,5.504929614019472e-20,0.0016103254148826,0.0382726611142874,10,0.0027493281499463,0.0265827300901559,0.0008129512761094,-0.0218845544693962,-0.0188719880300566,-0.24070563090049454,135
BAMLEMHYHYLCRPIUSTRIV,0.0,0.6473908006396238,,False,3.1528540308330485e-20,2.2654510983472924e-23,0.0,10,6.818489144247859e-06,-0.062091526198504,-0.0300310016402537,-0.1968305446856078,-0.2077331390506404,-0.24079047461178196,136
DEXUSUK,0.0,0.3466131679958538,,False,4.406497512349184e-28,0.0,0.0262039606418338,10,0.0004212546027436,0.0089865854499565,0.0321910837092954,-0.2085145431264792,-0.1800689337967308,-0.2408099427968055,137
AMBOR1Y,0.0,0.4506791246059233,,False,2.4190482302023434e-18,0.0,0.0585653061911659,6,0.010436552357487,0.0109112849371809,0.0026817595027887,-0.0301610624001639,-0.0066224696236562,-0.24110225526076468,138
DEXUSAL,0.0,0.3876996207625865,,False,4.406497512349184e-28,0.0,0.0,10,6.464233382236212e-05,0.0246356418934702,0.0638673397167391,-0.2269831378453023,-0.2254915836181567,-0.24117555877250804,139
BAMLEMPBPUBSICRPIEY,0.0,0.7791702020239567,,False,3.1528540308330485e-20,3.0784944890421266e-08,0.042351967652872,10,0.0193137499013721,0.0621492756586241,0.0157030274602801,0.1100345337748424,0.1313915674266401,-0.241469876118084,140
BAMLEMHBHYCRPITRIV,0.0,0.7501288839425648,,False,3.1528540308330485e-20,2.6390018154498053e-24,0.011238413926685,10,5.3943366827220565e-05,-0.0430233484120635,-0.0176008031266399,-0.195762200036477,-0.2048801998651547,-0.24171147940752352,141
RIFSPPAAAD90NB,0.0,0.7224759085359128,,False,2.0050851572555795e-20,0.000737222445604,0.0273982347947945,10,1.6433506680105206e-06,-0.0211209538943102,0.0064127329564255,0.1346222382138414,0.0809044032183312,-0.24176764169623474,142
BAMLEM3RBBLCRPIUSEY,0.0,0.7182233816926935,,False,3.1528540308330485e-20,5.278625883068542e-11,0.0,10,3.4885639885712846e-05,0.0520284629660562,0.0300369773497847,0.1943871673590933,0.2107817158146336,-0.24180741022437022,143
IHLCHGDETPINDUENGI,2.9764781123746136e-30,0.9745161082980404,,False,9.917722468117149e-14,0.0005438940001918,0.0200445319844537,10,0.009689991161756,0.0182575762686613,-0.0566477715880095,-0.0531510913428554,-0.014936647458566,-0.24237655528214455,144
BAMLEM3RBBLCRPIUSSYTW,0.0,0.7327190409454329,,False,3.1528540308330485e-20,5.248672684017714e-11,0.0020605468080137,10,4.245296128667482e-05,0.0467164773391185,0.0250431710273277,0.1910729398621725,0.2168580462292716,-0.2424289069862673,145
AAA10Y,0.0,0.1050780103722862,,False,5.9050667532656975e-28,0.0,0.0,10,0.0002063950070038,-0.0378509402254577,-0.0371629593647001,0.0756717443777316,0.0626580992599339,-0.24258116804378577,146
DEXUSNZ,0.0,0.5192897626514222,,False,4.406497512349184e-28,0.0,0.0258071297438222,10,0.0015859285239009,0.0006564362066678,0.0270072938982438,-0.1830182093593939,-0.1709901594417058,-0.24270657245030475,147
BAMLEMRECRPIEMEAEY,0.0,0.734219716024126,,False,3.1528540308330485e-20,6.427274421522331e-12,0.0186312233456966,10,0.0225243915489712,0.0476395680751803,0.0764476828806219,0.079398841076526,0.1440935495473467,-0.24287478685486893,148
BAMLC3A0C57Y,0.0,0.1518402743482846,,False,3.1528540308330485e-20,2.7336844377065834e-08,0.0191419456984727,10,6.432124527963221e-07,-0.0067120316202492,-0.024890036569002,0.2260450007748521,0.2438152516082095,-0.24301166132636143,149
BAMLEMRLCRPILAEY,0.0,0.6601822281045928,,False,3.1528540308330485e-20,1.867926529388992e-12,0.0215600705046625,10,0.0009296566191386,0.0183423305169521,-0.0102587505810187,0.2126446854049246,0.2084243402848031,-0.24319974043692585,150
IHLIDXUSTPACCO,0.0,0.466780501849752,,False,3.920540396057788e-20,0.0012011459620588,0.0,10,0.0042678168291363,-0.0413048547128252,-0.0429256593584716,-0.0088162904502987,-0.0243885076976515,-0.24328407532452484,151
IHLIDXDETPREALESTA,0.0,0.9057124537133892,,False,3.920540396057788e-20,4.791615485112572e-28,0.0308121794108613,10,0.0027764738296774,0.0108030183736291,-0.0045661674892489,0.0340621341077908,0.0588863296112058,-0.24341123506341095,152
RIFSPPAAAD60NB,1.0032769070091476e-19,0.7418192162329678,,False,2.196048562152482e-20,0.0164133076748465,0.008710880644716,10,0.0072500630118017,-0.0457396173895948,-0.0307084761605507,0.1014652180629673,0.062800613624718,-0.2435130397207629,153
BAMLEMRECRPIEMEASYTW,0.0,0.7415520978629868,,False,3.1528540308330485e-20,5.331329044189336e-12,0.0057340354919035,10,0.0149530102215152,0.0405891543720229,0.0688703927121515,0.0819767753201705,0.1528125594733347,-0.24388844228180795,154
BAMLC7A0C1015Y,0.0,0.0002464264058899,,False,,,0.0346005896446772,10,0.0046612986921286,-0.0032750998018739,-0.0068144080836596,0.0157280902802191,0.014872205173539,-0.24393545075936268,155
AB2140AAAMT,0.0,9.464346390523751e-07,,False,,,0.0,9,0.0029094011536557,0.0219919953434482,0.0428416784145666,-0.0163366324090684,-0.0332647311516339,-0.24468039308566078,156
BAMLC0A4CBBBSYTW,0.0,0.8279495841573397,,False,3.1528540308330485e-20,9.523150378318609e-15,0.0417002409422031,10,0.0116611823106967,0.0037841388543889,-0.0125940069866792,0.148838925854326,0.125785915231352,-0.24468661015173127,157
IHLIDXCATPSEPUSA,0.0,0.4402325674252969,,False,3.920540396057788e-20,7.502827895059026e-27,0.0099072876437711,10,0.0010492568547411,0.0240398269504139,0.0122829093255047,-0.0008337043536157,-0.0175041662611684,-0.24480597158555037,158
DEXBZUS,0.0,0.0624524432259032,,False,4.406497512349184e-28,5.467313966323361e-13,0.0,10,0.0044821069655504,-0.0036365040756356,-0.0658991105389959,0.1152322171580232,0.120089878357036,-0.244839281324757,159
IHLIDXAUTPINSU,0.0,0.0620943553740781,,False,3.920540396057788e-20,1.8773719929017672e-27,0.0,10,0.0024853113507765,-0.02658550347416,-0.0334893265526226,-0.0116534314551915,0.0166825309951336,-0.24498664153763236,160
BAMLEM3BRRBBCRPITRIV,0.0,0.5543146978166804,,False,3.1528540308330485e-20,3.987759398975418e-12,0.012365408601636,10,7.096836147578422e-05,0.0001777696084206,0.0250841364221027,-0.2180726896983725,-0.232632504109592,-0.24502911502121077,161
BAMLEMLLLCRPILAUSTRIV,0.0,0.2614520806065566,,False,3.1528540308330485e-20,2.397029584246136e-12,0.0032858740115124,10,0.0002867681014801,-0.0205206196850114,0.0234695873839622,-0.2041186503945102,-0.2063595069051069,-0.2450585117313922,162
OBMMIC30YFNA,0.0,0.8310634689611343,,False,4.8536132268305925e-28,0.0,0.0,10,0.0007382351919352,0.0346143152045848,0.017710564604621,0.0603007805260162,0.0418114190545431,-0.2450628060958535,163
BAMLEM3RBBLCRPIUSTRIV,0.0,0.6290288864652036,,False,3.1528540308330485e-20,1.6261322262285142e-12,0.0086614486841796,10,1.2118287545760224e-05,-0.0185867752285348,0.0130134790136991,-0.2145079488383922,-0.2312661334730074,-0.245112532153959,164
IHLIDXNEWIE,0.0,0.0732046514546453,,False,3.920540396057788e-20,2.4104927880843778e-23,0.0034047239049188,10,0.0058923463198822,0.0193850905029858,0.0458245323491311,0.029576817379256,-0.0046837438318932,-0.24515503146175746,165
DTP10L26,0.0,0.8037326201142954,,False,7.4694809868166245e-28,1.0675531241218361e-13,0.0,10,0.0081987295795864,-0.0179362862464503,-0.0615172662038096,0.0630778091622742,0.0898847161925433,-0.24533413658680855,166
BAMLEMELLCRPIEMEAUSEY,0.0,0.7430801574826789,,False,3.1528540308330485e-20,9.120707034525114e-12,0.0040359155296822,10,0.0187001193415467,0.0484349181110618,0.0642630063904398,0.0844911204281474,0.1491044915482792,-0.24540307218053214,167
BAMLEMRLCRPILATRIV,0.0,0.2989875869259131,,False,3.1528540308330485e-20,1.5347280478415473e-12,0.0,10,0.0003407109905737,0.004307079675876,0.0413230864202672,-0.2219594091622685,-0.2202402203627555,-0.24557326778661517,168
DTP10L25,0.0,0.6841319165906685,,False,7.4694809868166245e-28,1.972064519220688e-05,0.0,10,0.0151282664410288,-0.0316025894042125,-0.0723146910156933,0.0708584893573376,0.0827825974541834,-0.2456595785344209,169
DEXDNUS,0.0,0.4836613411881029,,False,4.406497512349184e-28,0.0,0.0081753099663797,10,0.0026002855243253,0.0196713885597057,-0.0159976983901153,0.1746676411441341,0.1275416417164912,-0.24583814352147207,170
BAMLEMLLLCRPILAUSEY,0.0,0.6524129293142152,,False,3.1528540308330485e-20,2.040830840447517e-07,0.0073617511579504,10,0.0007815538123273,0.027724161915873,0.0017163592486215,0.1998554927808146,0.1971493912512283,-0.2458962191768914,171
DEXMAUS,0.0,0.4813283477555224,,False,4.406497512349184e-28,4.1015310408602547e-22,0.0295789038334608,10,0.0764887779645585,0.1426497613145267,0.1441336051119174,0.0292997846098326,0.0289317965661746,-0.24600139377648683,172
OBMMIC30YFLVLE80FB720A739,0.0,0.7879006977832939,,False,4.8536132268305925e-28,3.2879221844381593e-16,0.0,10,0.0068880409383985,0.0408795134792088,0.0238990690266542,0.0470024777931274,0.0532021059304564,-0.2462773581247731,173
BAMLEMPUPUBSLCRPIUSEY,0.0,0.7614453144927478,,False,3.1528540308330485e-20,4.8863956766026236e-08,0.0067018495462729,10,0.0243316079064436,0.0821637114701223,0.0371136669721934,0.1030868341662933,0.123602097889013,-0.2464645354090913,174
IHLCHGAUTPINSU,2.9764781123746136e-30,0.6447944700662235,,False,9.917722468117149e-14,5.544750644195888e-16,0.0283520847027065,10,0.0221642652160932,-0.0272318906404023,-0.0396229705978637,-0.04403382854209,-0.0027414778967955,-0.24650980302206935,175
USEPUINDXD,0.0,0.4048920509760991,,False,3.1528540308330485e-20,2.3336122515330796e-25,0.0140111553620423,10,0.0072093544580209,0.0116774391885222,0.0220666072030211,0.0451185599477655,0.0413076343276258,-0.2467071060716456,176
GBRRECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,177
PRTRECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,178
ISRRECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,179
CHERECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,180
GBRRECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,181
CANRECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,182
CANRECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,183
DEURECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,184
INDRECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,185
TURRECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,186
FRARECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,187
INDRECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,188
FRARECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,189
DEURECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,190
KORRECDP,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,191
SWERECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,192
USARECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,193
TURRECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,194
CHERECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,195
USARECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,196
ISRRECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,197
SWERECD,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,198
PRTRECDM,0.0,5.160720942554763e-05,,False,,,0.0,7,2.4355914969303796e-05,0.0158140195647552,0.0166819938430364,0.0228239701366875,0.0271571461706292,-0.24676014102520855,199
DTWEXAFEGS,0.0,0.5792159101630331,,False,4.406497512349184e-28,0.0,0.0,10,0.0023821939997235,-0.0072068464450694,-0.034563224104396,0.2019091891538874,0.1684285697801656,-0.24677587054494285,200
IHLCHGAUTPNURS,2.9764781123746136e-30,0.8612812904064868,,False,9.917722468117149e-14,1.0679043182390424e-07,0.0,10,0.0017124389558315,-0.0265364136082303,-0.0097281208813647,0.0215828567298096,-0.0178656275674504,-0.24705852213337312,201
BAMLEMLLLCRPILAUSSYTW,0.0,0.667137851768246,,False,3.1528540308330485e-20,2.215412110149567e-07,0.0,10,0.0005771159355969,0.0289784542436052,-0.002704893298939,0.2024917228370475,0.2079416326183696,-0.24706251161998433,202
OECDNMERECD,0.0,0.0008060177614591,,False,,,0.0,7,1.0029291457847053e-07,0.0128060784617641,0.0162652987069956,0.0222342095765188,0.0304516737366756,-0.24709290240028983,203
OECDNMERECDM,0.0,0.0008060177614591,,False,,,0.0,7,1.0029291457847053e-07,0.0128060784617641,0.0162652987069956,0.0222342095765188,0.0304516737366756,-0.24709290240028983,204
